OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente,Centro,Código,Profundidad,Temperatura,Salinidad,Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno,Conductividad,Fluorescencia,CTDO,Estación,Latitud,Longitud,AOU
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-92,10.027,33.026,7.91,5.53,86.59,25.41,6.39,36219,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-93,10.027,33.025,7.9,5.53,86.52,25.41,6.39,36219,0.44,CTDO-2,E4,-42.67728988,-73.63390476,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-94,10.026,33.025,7.9,5.53,86.52,25.41,6.39,36218,0.44,CTDO-2,E4,-42.67728988,-73.63390476,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-95,10.026,33.026,7.92,5.54,86.7,25.41,6.39,36219,0.44,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-96,10.027,33.025,7.93,5.55,86.81,25.41,6.39,36220,0.5,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-97,10.026,33.025,7.95,5.56,87,25.41,6.39,36219,0.46,CTDO-2,E4,-42.67728988,-73.63390476,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-98,10.026,33.025,7.93,5.55,86.77,25.41,6.39,36220,0.44,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-99,10.026,33.025,7.91,5.53,86.56,25.41,6.39,36220,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-100,10.026,33.025,7.93,5.55,86.79,25.41,6.39,36221,0.47,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-101,10.026,33.025,7.94,5.56,86.96,25.41,6.39,36221,0.48,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-102,10.026,33.026,7.95,5.56,87.01,25.41,6.39,36222,0.52,CTDO-2,E4,-42.67728988,-73.63390476,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-103,10.026,33.025,7.92,5.54,86.73,25.41,6.39,36222,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-104,10.027,33.025,7.94,5.56,86.93,25.41,6.39,36223,0.45,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-105,10.027,33.025,7.94,5.56,86.95,25.41,6.39,36224,0.44,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-106,10.027,33.025,7.94,5.56,86.95,25.41,6.39,36224,0.47,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-107,10.027,33.025,7.94,5.56,86.95,25.41,6.39,36225,0.49,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-108,10.028,33.025,7.94,5.56,86.93,25.41,6.39,36226,0.49,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-109,10.029,33.025,7.93,5.55,86.87,25.41,6.39,36226,0.52,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-110,10.029,33.025,7.94,5.55,86.88,25.41,6.39,36227,0.47,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-111,10.029,33.025,7.92,5.55,86.77,25.4,6.39,36228,0.53,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-112,10.029,33.025,7.93,5.55,86.83,25.41,6.39,36229,0.48,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-113,10.03,33.024,7.95,5.56,86.99,25.4,6.39,36229,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-114,10.03,33.024,7.93,5.55,86.79,25.4,6.39,36230,0.47,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-115,10.03,33.025,7.94,5.55,86.9,25.4,6.39,36230,0.45,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-116,10.03,33.024,7.93,5.55,86.87,25.4,6.39,36231,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-117,10.031,33.024,7.92,5.54,86.69,25.4,6.39,36232,0.48,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-118,10.033,33.024,7.91,5.53,86.61,25.4,6.39,36233,0.46,CTDO-2,E4,-42.67728988,-73.63390476,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-119,10.032,33.024,7.91,5.54,86.63,25.4,6.39,36233,0.5,CTDO-2,E4,-42.67728988,-73.63390476,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-120,10.032,33.024,7.93,5.55,86.77,25.4,6.39,36233,0.5,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-121,10.03,33.025,7.93,5.55,86.8,25.4,6.39,36233,0.49,CTDO-2,E4,-42.67728988,-73.63390476,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-122,10.029,33.025,7.93,5.55,86.87,25.41,6.39,36233,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-123,10.031,33.025,7.94,5.56,86.94,25.4,6.39,36234,0.46,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-124,10.026,33.027,7.94,5.56,86.95,25.41,6.39,36232,0.48,CTDO-2,E4,-42.67728988,-73.63390476,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-125,10.023,33.028,7.97,5.58,87.23,25.41,6.39,36231,0.51,CTDO-2,E4,-42.67728988,-73.63390476,0.82
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-126,10.02,33.03,7.95,5.56,87.01,25.41,6.39,36231,0.48,CTDO-2,E4,-42.67728988,-73.63390476,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-127,10.018,33.031,7.97,5.58,87.22,25.41,6.4,36231,0.53,CTDO-2,E4,-42.67728988,-73.63390476,0.82
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-128,10.017,33.032,8,5.6,87.62,25.41,6.4,36231,0.46,CTDO-2,E4,-42.67728988,-73.63390476,0.79
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-129,10.016,33.032,7.97,5.58,87.21,25.41,6.4,36231,0.48,CTDO-2,E4,-42.67728988,-73.63390476,0.82
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-130,10.016,33.033,7.97,5.58,87.29,25.41,6.4,36232,0.49,CTDO-2,E4,-42.67728988,-73.63390476,0.82
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-131,10.016,33.032,7.99,5.59,87.46,25.41,6.4,36232,0.44,CTDO-2,E4,-42.67728988,-73.63390476,0.8
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-132,10.015,33.033,7.98,5.58,87.35,25.41,6.4,36233,0.45,CTDO-2,E4,-42.67728988,-73.63390476,0.81
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923a,9/23/2020,10:01:54 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-133,10.015,33.033,7.98,5.58,87.35,25.41,6.4,36233,0.6,CTDO-2,E4,-42.67728988,-73.63390476,0.81
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-1,10.17,32.959,7.89,5.52,86.62,25.33,6.38,36242,0.63,CTDO-2,E3,-42.69035702,-73.5966914,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-2,10.209,32.977,8.18,5.73,89.9,25.34,6.37,36295,0.65,CTDO-2,E3,-42.69035702,-73.5966914,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-3,10.201,32.977,8.21,5.75,90.23,25.34,6.37,36289,0.76,CTDO-2,E3,-42.69035702,-73.5966914,0.62
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-4,10.193,32.978,8.22,5.75,90.27,25.34,6.37,36283,0.77,CTDO-2,E3,-42.69035702,-73.5966914,0.62
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-5,10.187,32.978,8.18,5.72,89.85,25.34,6.37,36279,0.78,CTDO-2,E3,-42.69035702,-73.5966914,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-6,10.175,32.98,8.14,5.69,89.33,25.35,6.38,36270,0.9,CTDO-2,E3,-42.69035702,-73.5966914,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-7,10.154,32.984,8.02,5.61,87.99,25.35,6.38,36255,0.92,CTDO-2,E3,-42.69035702,-73.5966914,0.77
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-8,10.149,32.985,7.91,5.54,86.82,25.35,6.38,36251,1.02,CTDO-2,E3,-42.69035702,-73.5966914,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-9,10.146,32.985,7.92,5.54,86.95,25.35,6.38,36249,1.08,CTDO-2,E3,-42.69035702,-73.5966914,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-10,10.144,32.984,7.93,5.55,86.96,25.35,6.38,36247,1.18,CTDO-2,E3,-42.69035702,-73.5966914,0.83
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-11,10.142,32.984,7.89,5.52,86.62,25.35,6.38,36246,1.15,CTDO-2,E3,-42.69035702,-73.5966914,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-12,10.143,32.984,7.9,5.53,86.72,25.35,6.38,36247,1.22,CTDO-2,E3,-42.69035702,-73.5966914,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-13,10.142,32.984,7.9,5.53,86.73,25.35,6.38,36247,1.2,CTDO-2,E3,-42.69035702,-73.5966914,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-14,10.14,32.984,7.87,5.51,86.39,25.35,6.38,36245,1.28,CTDO-2,E3,-42.69035702,-73.5966914,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-15,10.139,32.984,7.88,5.52,86.49,25.36,6.38,36245,1.16,CTDO-2,E3,-42.69035702,-73.5966914,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-16,10.139,32.984,7.89,5.52,86.61,25.36,6.38,36245,1.1,CTDO-2,E3,-42.69035702,-73.5966914,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-17,10.139,32.984,7.89,5.52,86.55,25.35,6.38,36246,1.12,CTDO-2,E3,-42.69035702,-73.5966914,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-18,10.139,32.984,7.88,5.51,86.46,25.35,6.38,36246,1.16,CTDO-2,E3,-42.69035702,-73.5966914,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-19,10.137,32.985,7.87,5.51,86.38,25.36,6.38,36246,1.25,CTDO-2,E3,-42.69035702,-73.5966914,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-20,10.131,32.984,7.87,5.51,86.34,25.36,6.38,36240,1.13,CTDO-2,E3,-42.69035702,-73.5966914,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-21,10.13,32.985,7.89,5.52,86.55,25.36,6.38,36240,1,CTDO-2,E3,-42.69035702,-73.5966914,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-22,10.129,32.985,7.87,5.5,86.29,25.36,6.38,36239,0.98,CTDO-2,E3,-42.69035702,-73.5966914,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-23,10.128,32.985,7.85,5.49,86.14,25.36,6.38,36239,0.98,CTDO-2,E3,-42.69035702,-73.5966914,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-24,10.125,32.986,7.86,5.5,86.22,25.36,6.38,36239,1.05,CTDO-2,E3,-42.69035702,-73.5966914,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-25,10.123,32.987,7.84,5.48,85.97,25.36,6.38,36238,1.01,CTDO-2,E3,-42.69035702,-73.5966914,0.9
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-26,10.121,32.988,7.84,5.48,85.95,25.36,6.38,36237,1,CTDO-2,E3,-42.69035702,-73.5966914,0.9
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-27,10.12,32.988,7.84,5.48,85.97,25.36,6.38,36237,0.98,CTDO-2,E3,-42.69035702,-73.5966914,0.9
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-28,10.12,32.988,7.83,5.48,85.91,25.36,6.38,36237,0.92,CTDO-2,E3,-42.69035702,-73.5966914,0.9
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-29,10.12,32.988,7.82,5.47,85.79,25.36,6.38,36238,0.98,CTDO-2,E3,-42.69035702,-73.5966914,0.91
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-30,10.12,32.988,7.81,5.47,85.7,25.36,6.38,36238,0.97,CTDO-2,E3,-42.69035702,-73.5966914,0.91
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-31,10.119,32.988,7.82,5.47,85.74,25.36,6.38,36238,0.91,CTDO-2,E3,-42.69035702,-73.5966914,0.91
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-32,10.117,32.989,7.81,5.47,85.67,25.36,6.38,36238,0.95,CTDO-2,E3,-42.69035702,-73.5966914,0.92
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-33,10.116,32.99,7.8,5.46,85.54,25.36,6.38,36238,0.95,CTDO-2,E3,-42.69035702,-73.5966914,0.92
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-34,10.116,32.99,7.79,5.45,85.42,25.36,6.38,36238,0.9,CTDO-2,E3,-42.69035702,-73.5966914,0.93
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-35,10.114,32.99,7.81,5.47,85.67,25.36,6.38,36238,0.89,CTDO-2,E3,-42.69035702,-73.5966914,0.92
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-36,10.112,32.991,7.81,5.46,85.63,25.37,6.38,36237,0.85,CTDO-2,E3,-42.69035702,-73.5966914,0.92
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-37,10.112,32.992,7.79,5.45,85.46,25.37,6.38,36237,0.86,CTDO-2,E3,-42.69035702,-73.5966914,0.93
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-38,10.111,32.992,7.76,5.43,85.15,25.37,6.38,36238,0.86,CTDO-2,E3,-42.69035702,-73.5966914,0.95
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-39,10.112,32.992,7.8,5.46,85.55,25.37,6.38,36238,0.87,CTDO-2,E3,-42.69035702,-73.5966914,0.92
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-40,10.111,32.992,7.79,5.45,85.4,25.37,6.38,36239,0.86,CTDO-2,E3,-42.69035702,-73.5966914,0.93
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-41,10.111,32.992,7.78,5.45,85.35,25.37,6.38,36239,0.85,CTDO-2,E3,-42.69035702,-73.5966914,0.94
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-42,10.111,32.992,7.8,5.46,85.5,25.37,6.38,36239,0.85,CTDO-2,E3,-42.69035702,-73.5966914,0.93
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-43,10.111,32.992,7.78,5.45,85.36,25.37,6.38,36240,0.82,CTDO-2,E3,-42.69035702,-73.5966914,0.94
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-44,10.11,32.993,7.77,5.44,85.2,25.37,6.38,36240,0.85,CTDO-2,E3,-42.69035702,-73.5966914,0.95
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-45,10.108,32.994,7.78,5.45,85.36,25.37,6.38,36240,0.82,CTDO-2,E3,-42.69035702,-73.5966914,0.94
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-46,10.105,32.995,7.77,5.44,85.23,25.37,6.38,36239,0.79,CTDO-2,E3,-42.69035702,-73.5966914,0.95
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-47,10.102,32.996,7.77,5.44,85.21,25.37,6.38,36237,0.81,CTDO-2,E3,-42.69035702,-73.5966914,0.95
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-48,10.1,32.997,7.78,5.44,85.27,25.37,6.39,36237,0.81,CTDO-2,E3,-42.69035702,-73.5966914,0.94
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923b,9/23/2020,10:25:11 AM,Salmones Camanchaca S.A.,Pilpilehue,101690,-49,10.098,32.997,7.76,5.43,85.05,25.37,6.39,36236,0.78,CTDO-2,E3,-42.69035702,-73.5966914,0.96
