OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad (m),Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.11,33.07,7.88,5.51,86.45,25.43,6.38,36309,0.80,CTDO-2,E6,0.87
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.11,33.07,7.88,5.51,86.45,25.43,6.38,36308,0.89,CTDO-2,E6,0.87
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.10,33.07,7.86,5.50,86.22,25.43,6.38,36308,0.81,CTDO-2,E6,0.88
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.10,33.07,7.87,5.51,86.32,25.43,6.38,36307,0.87,CTDO-2,E6,0.88
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.10,33.07,7.84,5.48,85.95,25.43,6.38,36308,0.78,CTDO-2,E6,0.90
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.10,33.07,7.85,5.49,86.09,25.43,6.38,36307,0.74,CTDO-2,E6,0.89
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-41,10.09,33.07,7.83,5.48,85.92,25.43,6.38,36303,0.75,CTDO-2,E6,0.90
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-42,10.09,33.07,7.83,5.48,85.87,25.43,6.38,36303,0.89,CTDO-2,E6,0.90
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-43,10.09,33.08,7.82,5.48,85.81,25.43,6.38,36304,0.81,CTDO-2,E6,0.91
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-44,10.09,33.08,7.82,5.47,85.71,25.44,6.38,36304,0.70,CTDO-2,E6,0.91
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-45,10.09,33.08,7.81,5.46,85.63,25.44,6.38,36303,0.71,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-46,10.08,33.08,7.81,5.46,85.61,25.44,6.38,36303,0.74,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-47,10.08,33.08,7.82,5.47,85.70,25.44,6.38,36304,0.70,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-48,10.08,33.08,7.82,5.47,85.76,25.44,6.38,36305,0.67,CTDO-2,E6,0.91
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-49,10.08,33.09,7.82,5.47,85.77,25.44,6.38,36306,0.69,CTDO-2,E6,0.91
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-50,10.07,33.09,7.81,5.46,85.59,25.45,6.38,36307,0.66,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-51,10.07,33.09,7.80,5.46,85.47,25.45,6.39,36308,0.76,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-52,10.07,33.10,7.80,5.46,85.52,25.46,6.39,36309,0.61,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-53,10.07,33.10,7.80,5.46,85.51,25.46,6.39,36309,0.61,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-54,10.07,33.10,7.81,5.46,85.61,25.46,6.39,36310,0.58,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-55,10.07,33.10,7.80,5.46,85.51,25.46,6.39,36310,0.60,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-56,10.07,33.10,7.80,5.46,85.55,25.46,6.39,36311,0.62,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-57,10.07,33.10,7.80,5.46,85.55,25.46,6.39,36312,0.58,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-58,10.07,33.10,7.80,5.46,85.55,25.46,6.39,36312,0.65,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-59,10.07,33.10,7.80,5.46,85.54,25.46,6.39,36313,0.64,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-60,10.07,33.10,7.79,5.45,85.35,25.46,6.39,36314,0.64,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-61,10.07,33.10,7.78,5.44,85.30,25.46,6.39,36315,0.64,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-62,10.07,33.10,7.80,5.46,85.56,25.46,6.39,36315,0.72,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-63,10.07,33.10,7.80,5.46,85.49,25.46,6.39,36316,0.56,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-64,10.07,33.10,7.79,5.45,85.43,25.46,6.39,36317,0.62,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-65,10.07,33.10,7.81,5.46,85.61,25.46,6.39,36317,0.65,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-66,10.07,33.10,7.80,5.46,85.50,25.46,6.39,36318,0.62,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-67,10.07,33.10,7.79,5.45,85.46,25.46,6.39,36318,0.64,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-68,10.07,33.10,7.80,5.46,85.48,25.46,6.39,36320,0.62,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-69,10.07,33.10,7.80,5.46,85.52,25.46,6.39,36321,0.61,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-70,10.07,33.10,7.81,5.46,85.59,25.46,6.39,36322,0.61,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-71,10.07,33.10,7.81,5.47,85.63,25.46,6.39,36322,0.53,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-72,10.07,33.10,7.80,5.46,85.56,25.46,6.39,36323,0.60,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-73,10.07,33.10,7.81,5.46,85.59,25.46,6.39,36324,0.61,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-74,10.07,33.10,7.80,5.46,85.53,25.46,6.39,36324,0.57,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-75,10.07,33.10,7.79,5.45,85.39,25.46,6.39,36325,0.63,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-76,10.07,33.11,7.80,5.46,85.48,25.46,6.39,36328,0.65,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-77,10.07,33.11,7.79,5.45,85.45,25.46,6.39,36329,0.61,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-78,10.07,33.11,7.80,5.46,85.53,25.46,6.38,36330,0.59,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-79,10.07,33.11,7.81,5.46,85.60,25.46,6.38,36332,0.59,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-80,10.07,33.11,7.80,5.46,85.54,25.46,6.38,36333,0.65,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-81,10.07,33.11,7.80,5.46,85.57,25.47,6.38,36334,0.65,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-82,10.07,33.11,7.80,5.46,85.57,25.47,6.39,36335,0.62,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-83,10.07,33.11,7.81,5.46,85.58,25.47,6.39,36336,0.67,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-84,10.07,33.11,7.81,5.47,85.68,25.47,6.39,36336,0.64,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-85,10.06,33.12,7.80,5.46,85.50,25.47,6.39,36338,0.68,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-86,10.06,33.12,7.82,5.47,85.68,25.48,6.39,36340,0.66,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-87,10.06,33.13,7.81,5.46,85.61,25.48,6.39,36342,0.73,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-88,10.06,33.13,7.82,5.47,85.70,25.48,6.39,36343,0.63,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-89,10.05,33.13,7.81,5.47,85.66,25.48,6.39,36344,0.67,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-90,10.05,33.13,7.79,5.45,85.36,25.48,6.39,36346,0.70,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-91,10.05,33.13,7.80,5.46,85.46,25.48,6.39,36346,0.66,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-92,10.05,33.13,7.80,5.46,85.49,25.49,6.39,36347,0.75,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-93,10.05,33.13,7.79,5.45,85.43,25.49,6.39,36347,0.70,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-94,10.05,33.13,7.79,5.45,85.40,25.49,6.39,36348,0.68,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-95,10.05,33.14,7.81,5.46,85.56,25.49,6.39,36349,0.68,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-96,10.05,33.14,7.79,5.45,85.40,25.49,6.39,36349,0.71,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-97,10.05,33.14,7.80,5.46,85.46,25.49,6.39,36351,0.74,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-98,10.05,33.14,7.78,5.45,85.33,25.49,6.39,36351,0.72,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-99,10.05,33.13,7.80,5.46,85.52,25.49,6.39,36351,0.75,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-100,10.05,33.14,7.79,5.45,85.42,25.49,6.39,36352,0.69,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-101,10.05,33.14,7.80,5.46,85.54,25.49,6.39,36353,0.74,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-102,10.05,33.14,7.81,5.47,85.63,25.49,6.39,36353,0.66,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-103,10.05,33.14,7.81,5.47,85.64,25.49,6.39,36354,0.73,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-104,10.05,33.14,7.81,5.47,85.63,25.49,6.39,36354,0.75,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-105,10.05,33.14,7.81,5.46,85.60,25.49,6.39,36355,0.65,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-106,10.05,33.14,7.82,5.47,85.68,25.49,6.39,36355,0.63,CTDO-2,E6,0.92
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-107,10.05,33.14,7.79,5.45,85.39,25.49,6.39,36355,0.69,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-108,10.05,33.14,7.79,5.45,85.35,25.49,6.39,36355,0.68,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-109,10.05,33.14,7.80,5.46,85.52,25.49,6.39,36356,0.66,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-110,10.04,33.14,7.80,5.46,85.51,25.49,6.39,36356,0.68,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-111,10.04,33.14,7.80,5.46,85.50,25.50,6.39,36355,0.69,CTDO-2,E6,0.93
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-112,10.04,33.14,7.79,5.45,85.36,25.50,6.39,36355,0.68,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-113,10.04,33.15,7.78,5.44,85.25,25.50,6.39,36355,0.65,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-114,10.04,33.15,7.79,5.45,85.38,25.50,6.39,36355,0.73,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-115,10.03,33.15,7.79,5.45,85.31,25.50,6.39,36355,0.66,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-116,10.03,33.15,7.76,5.43,85.08,25.50,6.39,36355,0.75,CTDO-2,E6,0.96
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-117,10.03,33.15,7.78,5.45,85.27,25.50,6.39,36356,0.66,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-118,10.03,33.15,7.77,5.44,85.17,25.50,6.39,36356,0.69,CTDO-2,E6,0.95
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-119,10.02,33.16,7.76,5.43,85.01,25.51,6.39,36356,0.71,CTDO-2,E6,0.96
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-120,10.02,33.16,7.77,5.44,85.12,25.51,6.39,36357,0.66,CTDO-2,E6,0.95
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-121,10.02,33.16,7.78,5.44,85.25,25.51,6.39,36357,0.67,CTDO-2,E6,0.94
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-122,10.02,33.16,7.76,5.43,85.04,25.51,6.39,36358,0.67,CTDO-2,E6,0.96
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-123,10.01,33.17,7.75,5.42,84.90,25.52,6.39,36357,0.72,CTDO-2,E6,0.97
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-124,10.00,33.17,7.72,5.40,84.56,25.52,6.39,36356,0.76,CTDO-2,E6,0.99
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-125,9.99,33.18,7.71,5.40,84.43,25.53,6.39,36357,0.75,CTDO-2,E6,1.00
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-126,9.99,33.19,7.71,5.40,84.43,25.54,6.39,36358,0.70,CTDO-2,E6,1.00
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-127,9.98,33.20,7.70,5.39,84.31,25.55,6.39,36360,0.72,CTDO-2,E6,1.01
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-128,9.98,33.20,7.71,5.39,84.36,25.55,6.39,36361,0.72,CTDO-2,E6,1.00
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-129,9.98,33.20,7.70,5.39,84.35,25.55,6.39,36361,0.78,CTDO-2,E6,1.00
2913,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201021f,10/21/2020,12:51:00 PM,Salmones Camanchaca S.A.,Pilpilehue,,-130,9.98,33.20,7.69,5.38,84.24,25.55,6.39,36361,0.76,CTDO-2,E6,1.01
