,OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente/Empresa,Centro,Código de centro,Profundidad (m),Temperatura (°C),Salinidad (PSU),Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno (Sat ml/L),Conductividad (µS/cm),Fluorescencia (mg/m3),CTDO,Estación,AOU,Latitud,Longitud
609,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-60,10.544,33.0754,7.652,5.3544,84.745,25.3569,6.31994,36721,0.3424,CTDO-2,E7,0.9655399999999998,-42.75105833333333,-73.58538888888889
610,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-61,10.5436,33.0755,7.6519,5.3544,84.744,25.3571,6.31999,36721,0.3407,CTDO-2,E7,0.9655899999999997,-42.75105833333333,-73.58538888888889
611,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-62,10.542,33.0768,7.6436,5.3485,84.65,25.3583,6.32016,36721,0.316,CTDO-2,E7,0.97166,-42.75105833333333,-73.58538888888889
612,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-63,10.5497,33.0736,7.6407,5.3465,84.63,25.3545,6.31922,36726,0.3199,CTDO-2,E7,0.9727199999999998,-42.75105833333333,-73.58538888888889
613,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-64,10.5495,33.0739,7.661,5.3607,84.854,25.3548,6.31923,36726,0.3428,CTDO-2,E7,0.9585300000000005,-42.75105833333333,-73.58538888888889
614,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-65,10.5475,33.0751,7.6479,5.3515,84.706,25.356,6.31946,36726,0.345,CTDO-2,E7,0.9679600000000006,-42.75105833333333,-73.58538888888889
615,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-66,10.5475,33.0752,7.6372,5.344,84.587,25.3562,6.31947,36726,0.3169,CTDO-2,E7,0.9754699999999996,-42.75105833333333,-73.58538888888889
616,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-67,10.5463,33.0756,7.6467,5.3507,84.691,25.3566,6.31962,36726,0.3282,CTDO-2,E7,0.9689199999999998,-42.75105833333333,-73.58538888888889
617,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-68,10.5467,33.0749,7.6359,5.3431,84.572,25.356,6.31958,36726,0.338,CTDO-2,E7,0.9764800000000005,-42.75105833333333,-73.58538888888889
618,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-69,10.548,33.0744,7.6417,5.3472,84.639,25.3554,6.31943,36727,0.3281,CTDO-2,E7,0.9722299999999997,-42.75105833333333,-73.58538888888889
619,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-70,10.5446,33.0759,7.6463,5.3505,84.684,25.3572,6.31983,36726,0.3364,CTDO-2,E7,0.9693299999999994,-42.75105833333333,-73.58538888888889
620,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-71,10.5433,33.0765,7.6304,5.3393,84.506,25.3579,6.32,36726,0.3591,CTDO-2,E7,0.9807000000000006,-42.75105833333333,-73.58538888888889
621,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-72,10.5435,33.0767,7.6442,5.349,84.659,25.358,6.31996,36727,0.3484,CTDO-2,E7,0.9709599999999998,-42.75105833333333,-73.58538888888889
622,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-73,10.5416,33.0772,7.6449,5.3494,84.663,25.3587,6.3202,36726,0.3402,CTDO-2,E7,0.9707999999999997,-42.75105833333333,-73.58538888888889
623,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-74,10.5403,33.0779,7.6408,5.3466,84.616,25.3595,6.32035,36726,0.3404,CTDO-2,E7,0.9737500000000008,-42.75105833333333,-73.58538888888889
624,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-75,10.5349,33.08,7.6267,5.3368,84.452,25.3621,6.32102,36724,0.3492,CTDO-2,E7,0.9842199999999997,-42.75105833333333,-73.58538888888889
625,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-76,10.5392,33.0781,7.6314,5.34,84.51,25.3599,6.32049,36726,0.3492,CTDO-2,E7,0.9804900000000005,-42.75105833333333,-73.58538888888889
626,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-77,10.5409,33.0774,7.647,5.3509,84.686,25.359,6.32028,36727,0.3707,CTDO-2,E7,0.9693800000000001,-42.75105833333333,-73.58538888888889
627,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-78,10.5395,33.0781,7.6394,5.3456,84.599,25.3598,6.32046,36727,0.3462,CTDO-2,E7,0.9748599999999996,-42.75105833333333,-73.58538888888889
628,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-79,10.5401,33.0778,7.6311,5.3399,84.509,25.3594,6.32039,36728,0.355,CTDO-2,E7,0.9804899999999996,-42.75105833333333,-73.58538888888889
629,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-80,10.5371,33.0792,7.6409,5.3466,84.612,25.3611,6.32075,36727,0.3397,CTDO-2,E7,0.9741500000000007,-42.75105833333333,-73.58538888888889
630,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-81,10.5347,33.0806,7.6137,5.3276,84.307,25.3625,6.32101,36727,0.3345,CTDO-2,E7,0.9934099999999999,-42.75105833333333,-73.58538888888889
631,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-82,10.5349,33.0804,7.6248,5.3354,84.43,25.3624,6.321,36727,0.3448,CTDO-2,E7,0.9855999999999998,-42.75105833333333,-73.58538888888889
632,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-83,10.5319,33.0822,7.6382,5.3448,84.574,25.3643,6.32134,36727,0.3452,CTDO-2,E7,0.97654,-42.75105833333333,-73.58538888888889
633,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-84,10.5318,33.0823,7.6347,5.3423,84.536,25.3643,6.32136,36727,0.3402,CTDO-2,E7,0.9790600000000005,-42.75105833333333,-73.58538888888889
634,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-85,10.5313,33.0827,7.6329,5.341,84.514,25.3648,6.32141,36727,0.3109,CTDO-2,E7,0.98041,-42.75105833333333,-73.58538888888889
635,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-86,10.5307,33.0828,7.6265,5.3366,84.443,25.365,6.32148,36728,0.3801,CTDO-2,E7,0.9848800000000004,-42.75105833333333,-73.58538888888889
636,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118c,2020-11-18,11:04:00,Salmones Camanchaca S.A.,Pilpilehue,,-87,10.5318,33.0827,7.6143,5.328,84.31,25.3647,6.32133,36729,0.3444,CTDO-2,E7,0.9933299999999994,-42.75105833333333,-73.58538888888889
637,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-1,11.6229,33.0183,8.1616,5.711,92.455,25.1202,6.17632,37618,0.3077,CTDO-2,E2,0.4653199999999993,-42.73636388888889,-73.54533611111111
638,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-2,11.2886,33.0093,8.2464,5.7703,92.756,25.174,6.22125,37305,0.305,CTDO-2,E2,0.45095000000000063,-42.73636388888889,-73.54533611111111
639,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-3,11.2112,33.0115,8.2174,5.7501,92.281,25.1897,6.23152,37237,0.3002,CTDO-2,E2,0.48141999999999996,-42.73636388888889,-73.54533611111111
640,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-4,11.1818,33.0121,8.199,5.7372,92.017,25.1954,6.23545,37211,0.285,CTDO-2,E2,0.4982500000000005,-42.73636388888889,-73.54533611111111
641,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-5,11.1705,33.0128,8.2052,5.7415,92.065,25.198,6.23695,37202,0.3476,CTDO-2,E2,0.49544999999999995,-42.73636388888889,-73.54533611111111
642,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-6,11.1696,33.0122,8.2102,5.745,92.119,25.1977,6.23709,37201,0.3245,CTDO-2,E2,0.49209000000000014,-42.73636388888889,-73.54533611111111
643,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-7,11.1666,33.0123,8.2191,5.7513,92.213,25.1983,6.2375,37199,0.3708,CTDO-2,E2,0.4862000000000002,-42.73636388888889,-73.54533611111111
644,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-8,11.161,33.0119,8.2128,5.7469,92.131,25.1989,6.23827,37194,0.3696,CTDO-2,E2,0.49136999999999986,-42.73636388888889,-73.54533611111111
645,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-9,11.1358,33.0122,8.2041,5.7407,91.984,25.2037,6.24165,37172,0.3542,CTDO-2,E2,0.5009499999999996,-42.73636388888889,-73.54533611111111
646,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-10,11.1247,33.0132,8.1931,5.7331,91.84,25.2064,6.24312,37163,0.4461,CTDO-2,E2,0.5100199999999999,-42.73636388888889,-73.54533611111111
647,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-11,11.1257,33.0143,8.1915,5.7319,91.824,25.2071,6.24293,37166,0.4953,CTDO-2,E2,0.5110299999999999,-42.73636388888889,-73.54533611111111
648,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-12,11.1225,33.0143,8.1998,5.7377,91.91,25.2077,6.24337,37163,0.5217,CTDO-2,E2,0.5056699999999994,-42.73636388888889,-73.54533611111111
649,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-13,11.1193,33.0142,8.1982,5.7366,91.887,25.2082,6.24381,37161,0.5519,CTDO-2,E2,0.5072099999999997,-42.73636388888889,-73.54533611111111
650,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-14,11.1119,33.0134,8.1953,5.7345,91.839,25.2089,6.24483,37154,0.5332,CTDO-2,E2,0.5103300000000006,-42.73636388888889,-73.54533611111111
651,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-15,11.0998,33.0133,8.1996,5.7376,91.863,25.211,6.24647,37143,0.5788,CTDO-2,E2,0.5088700000000008,-42.73636388888889,-73.54533611111111
652,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-16,11.093,33.0135,8.1904,5.7311,91.748,25.2124,6.24738,37137,0.6623,CTDO-2,E2,0.5162800000000001,-42.73636388888889,-73.54533611111111
653,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-17,11.092,33.0137,8.181,5.7245,91.64,25.2127,6.24751,37137,0.762,CTDO-2,E2,0.5230100000000002,-42.73636388888889,-73.54533611111111
654,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-18,11.0919,33.0142,8.1906,5.7313,91.748,25.2131,6.2475,37138,0.8152,CTDO-2,E2,0.5161999999999995,-42.73636388888889,-73.54533611111111
655,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-19,11.0907,33.0147,8.2004,5.7381,91.856,25.2137,6.24764,37138,0.7887,CTDO-2,E2,0.5095399999999994,-42.73636388888889,-73.54533611111111
656,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-20,11.0912,33.0154,8.203,5.74,91.886,25.2141,6.24756,37139,0.784,CTDO-2,E2,0.5075599999999998,-42.73636388888889,-73.54533611111111
657,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-21,11.0917,33.0173,8.1978,5.7364,91.83,25.2155,6.24741,37142,0.7711,CTDO-2,E2,0.5110100000000006,-42.73636388888889,-73.54533611111111
658,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-22,11.0905,33.0184,8.1714,5.7179,91.532,25.2166,6.24753,37143,0.7069,CTDO-2,E2,0.52963,-42.73636388888889,-73.54533611111111
659,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-23,11.077,33.0199,8.1621,5.7114,91.403,25.2202,6.24929,37132,0.6502,CTDO-2,E2,0.53789,-42.73636388888889,-73.54533611111111
660,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-24,11.0269,33.0242,8.1158,5.6789,90.789,25.2325,6.2559,37092,0.5473,CTDO-2,E2,0.577,-42.73636388888889,-73.54533611111111
661,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-25,11.0019,33.0224,8.1146,5.6781,90.726,25.2355,6.25936,37068,0.5506,CTDO-2,E2,0.5812600000000003,-42.73636388888889,-73.54533611111111
662,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-26,10.9941,33.0225,8.1221,5.6834,90.796,25.237,6.26042,37061,0.5515,CTDO-2,E2,0.5770200000000001,-42.73636388888889,-73.54533611111111
663,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-27,10.9664,33.0216,8.1175,5.6801,90.689,25.2411,6.26422,37035,0.5682,CTDO-2,E2,0.5841199999999995,-42.73636388888889,-73.54533611111111
664,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-28,10.9273,33.0226,8.1088,5.6741,90.517,25.2488,6.2695,37001,0.5699,CTDO-2,E2,0.5953999999999997,-42.73636388888889,-73.54533611111111
665,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-29,10.9055,33.0232,8.093,5.663,90.299,25.2531,6.27244,36983,0.5823,CTDO-2,E2,0.6094399999999993,-42.73636388888889,-73.54533611111111
666,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-30,10.8915,33.0229,8.0597,5.6397,89.9,25.2554,6.27435,36970,0.5637,CTDO-2,E2,0.6346499999999997,-42.73636388888889,-73.54533611111111
667,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-31,10.8816,33.023,8.0684,5.6458,89.978,25.2572,6.2757,36962,0.5643,CTDO-2,E2,0.6298999999999992,-42.73636388888889,-73.54533611111111
668,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-32,10.8731,33.0252,8.0542,5.6359,89.805,25.2604,6.27678,36957,0.5503,CTDO-2,E2,0.6408799999999992,-42.73636388888889,-73.54533611111111
669,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-33,10.8498,33.0315,8.043,5.628,89.639,25.2694,6.27971,36942,0.5243,CTDO-2,E2,0.6517099999999996,-42.73636388888889,-73.54533611111111
670,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-34,10.8026,33.0378,7.9808,5.5845,88.859,25.2826,6.2859,36906,0.4951,CTDO-2,E2,0.7013999999999996,-42.73636388888889,-73.54533611111111
671,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-35,10.7807,33.0424,7.9301,5.549,88.256,25.29,6.28871,36891,0.4748,CTDO-2,E2,0.7397099999999996,-42.73636388888889,-73.54533611111111
672,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-36,10.7689,33.0447,7.9324,5.5506,88.26,25.2939,6.29024,36883,0.4513,CTDO-2,E2,0.7396399999999996,-42.73636388888889,-73.54533611111111
673,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-37,10.7624,33.0461,7.9208,5.5425,88.12,25.2961,6.29107,36879,0.4679,CTDO-2,E2,0.74857,-42.73636388888889,-73.54533611111111
674,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-38,10.7566,33.0471,7.9036,5.5305,87.918,25.2979,6.29183,36876,0.4613,CTDO-2,E2,0.7613300000000001,-42.73636388888889,-73.54533611111111
675,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-39,10.756,33.0471,7.9023,5.5296,87.902,25.298,6.29191,36875,0.4607,CTDO-2,E2,0.7623099999999994,-42.73636388888889,-73.54533611111111
676,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-40,10.7497,33.0489,7.8874,5.5191,87.725,25.3005,6.29271,36872,0.5204,CTDO-2,E2,0.7736099999999997,-42.73636388888889,-73.54533611111111
677,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-41,10.7059,33.0515,7.8803,5.5142,87.565,25.3102,6.29861,36835,0.4455,CTDO-2,E2,0.7844100000000003,-42.73636388888889,-73.54533611111111
678,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-42,10.689,33.0528,7.8577,5.4983,87.283,25.3141,6.30087,36822,0.4339,CTDO-2,E2,0.8025699999999993,-42.73636388888889,-73.54533611111111
679,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-43,10.6872,33.053,7.8444,5.489,87.132,25.3146,6.30111,36821,0.4115,CTDO-2,E2,0.8121100000000006,-42.73636388888889,-73.54533611111111
680,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-44,10.6778,33.0535,7.8442,5.4889,87.113,25.3166,6.30239,36813,0.4095,CTDO-2,E2,0.8134899999999998,-42.73636388888889,-73.54533611111111
681,2965.0,"Sur Punta Islotes, Comuna de Chaitén, Provincia de Palena, Región de los Lagos",SW,201118b,2020-11-18,10:25:00,Salmones Camanchaca S.A.,Pilpilehue,,-45,10.6753,33.0542,7.841,5.4867,87.074,25.3176,6.30269,36812,0.4279,CTDO-2,E2,0.8159900000000002,-42.73636388888889,-73.54533611111111
